id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,place_country_name,place_admin1_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name
146306434,2023-01-10 10:25:00,2023-01-10,2023-01-10 13:25:00 UTC,Montevideo,1791518,laacolito,Giovana Antunez,2023-01-11 01:14:39 UTC,2023-02-21 01:42:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146306434,https://inaturalist-open-data.s3.amazonaws.com/photos/251506574/medium.jpeg,,"",,4,0,false,2,"10, 15300 Parque del Plata, Departamento de Canelones, Uruguay",-34.7665481405,-55.7145821303,37,,,,37,,,false,gps,gps,Canelones,Uruguay,Canelones,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146306693,2023-01-10 10:30:00,2023-01-10,2023-01-10 13:30:00 UTC,Montevideo,1791518,laacolito,Giovana Antunez,2023-01-11 01:19:16 UTC,2023-01-12 15:31:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146306693,https://inaturalist-open-data.s3.amazonaws.com/photos/251507043/medium.jpeg,,"",,3,0,false,2,"Barrio Centro, 15300 Parque del Plata, Departamento de Canelones, Uruguay",-34.7659066769,-55.7138274238,20,,,,20,,,false,gps,gps,Canelones,Uruguay,Canelones,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146307705,2023-01-09 18:55:06,2023-01-09,2023-01-09 21:55:06 UTC,Montevideo,4655629,roman_lopez,Román López,2023-01-11 01:37:22 UTC,2023-02-21 01:39:05 UTC,research,,https://www.inaturalist.org/observations/146307705,https://static.inaturalist.org/photos/256810373/medium.jpeg,,"",,1,0,false,2,"384, 20200 Solis, Departamento de Maldonado, Uruguay",-34.7913506961,-55.3907878697,65,,,,65,,,false,gps,gps,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146342544,2023-01-11 13:31:42,2023-01-11,2023-01-11 16:31:42 UTC,Montevideo,326025,sebahorta,Sebastián Horta,2023-01-11 16:35:01 UTC,2023-01-12 15:30:16 UTC,research,,https://www.inaturalist.org/observations/146342544,https://static.inaturalist.org/photos/251575647/medium.jpeg,,"",Especie exótica invasora ,3,0,false,2,"Santa Isabel, Departamento de Rocha, Uruguay",-34.5672256209,-54.1043843329,4,,,,4,,,false,gps,gps,Rocha,Uruguay,Rocha,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146344500,2023-01-11 14:11:31-03:00,2023-01-11,2023-01-11 17:11:31 UTC,Montevideo,2513920,tianal,Tiana Leivas,2023-01-11 17:12:29 UTC,2023-01-12 15:29:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146344500,https://inaturalist-open-data.s3.amazonaws.com/photos/251579834/medium.jpg,,"","",3,0,false,3,"Avenida Cachimba y Faroles, Castillos, Rocha, UY",-34.2850086233,-53.7831340638,7,,,,7,,,false,,,Rocha,Uruguay,Rocha,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146359237,2023-01-11 18:23:52,2023-01-11,2023-01-11 21:23:52 UTC,Montevideo,2492337,jumanbar,Juan Manuel Barreneche,2023-01-11 21:24:58 UTC,2023-01-25 23:47:28 UTC,research,,https://www.inaturalist.org/observations/146359237,https://inaturalist-open-data.s3.amazonaws.com/photos/251608242/medium.jpeg,,"",,2,0,false,2,"8RV3+M3P, 27001 La Paloma, Departamento de Rocha, Uruguay",-34.65559,-54.1979316667,6,,,,6,,,false,,,Rocha,Uruguay,Rocha,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146395163,2023-01-12 08:44:56,2023-01-12,2023-01-12 11:44:56 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-12 11:47:13 UTC,2023-01-12 15:26:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146395163,https://inaturalist-open-data.s3.amazonaws.com/photos/251679220/medium.jpeg,,"",,2,0,false,2,"8RV3+M3P, 27001 La Paloma, Departamento de Rocha, Uruguay",-34.65565229,-54.1976348,9,,,,9,,,false,,,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146395210,2023-01-12 08:47:10,2023-01-12,2023-01-12 11:47:10 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-12 11:48:55 UTC,2023-01-12 15:26:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146395210,https://inaturalist-open-data.s3.amazonaws.com/photos/251679303/medium.jpeg,,"",,2,0,false,2,"8RV3+M3P, 27001 La Paloma, Departamento de Rocha, Uruguay",-34.65551029,-54.19779863,17,,,,17,,,false,,,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146398732,2023-01-12 10:32:38,2023-01-12,2023-01-12 13:32:38 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-12 13:33:41 UTC,2023-01-13 12:54:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146398732,https://inaturalist-open-data.s3.amazonaws.com/photos/251686278/medium.jpeg,,"",,3,0,false,2,"La Paloma, Departamento de Rocha, Uruguay",-34.65613689,-54.1896912,5,,,,5,,,false,,,Rocha,Uruguay,Rocha,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146398942,2023-01-12 10:38:55,2023-01-12,2023-01-12 13:38:55 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-12 13:39:47 UTC,2023-01-13 12:54:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146398942,https://inaturalist-open-data.s3.amazonaws.com/photos/251686653/medium.jpeg,,"",,3,0,false,2,"La Paloma, Departamento de Rocha, Uruguay",-34.65472443,-54.18465665,9,,,,9,,,false,,,Rocha,Uruguay,Rocha,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146399053,2023-01-12 10:42:56,2023-01-12,2023-01-12 13:42:56 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-12 13:43:43 UTC,2023-01-13 12:53:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146399053,https://inaturalist-open-data.s3.amazonaws.com/photos/251686945/medium.jpeg,,"",,4,0,false,2,"8RV8+WMQ, 27400 La Paloma, Departamento de Rocha, Uruguay",-34.65521209,-54.1834409,7,,,,7,,,false,,,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146399189,2023-01-12 10:47:10,2023-01-12,2023-01-12 13:47:10 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-12 13:47:43 UTC,2023-01-13 12:53:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146399189,https://inaturalist-open-data.s3.amazonaws.com/photos/251687284/medium.jpeg,,"",,4,0,false,2,"8RV9+4X2, 27001 La Paloma, Departamento de Rocha, Uruguay",-34.65705953,-54.17947893,6,,,,6,,,false,,,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146399293,2023-01-12 10:49:54,2023-01-12,2023-01-12 13:49:54 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-12 13:50:51 UTC,2023-01-13 12:53:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146399293,https://inaturalist-open-data.s3.amazonaws.com/photos/251687531/medium.jpeg,,"",,4,0,false,2,"8RRF+PCM, 27001 La Paloma, Departamento de Rocha, Uruguay",-34.65889202,-54.17685078,7,,,,7,,,false,,,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146402560,2023-01-12 12:03:29,2023-01-12,2023-01-12 15:03:29 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-12 15:04:31 UTC,2023-01-13 12:53:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146402560,https://inaturalist-open-data.s3.amazonaws.com/photos/251694357/medium.jpeg,,"",,3,0,false,2,"La Paloma, Departamento de Rocha, Uruguay",-34.6637453,-54.16912607,9,,,,9,,,false,,,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146402751,2023-01-12 12:06:00,2023-01-12,2023-01-12 15:06:00 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-12 15:06:39 UTC,2023-01-12 16:20:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146402751,https://inaturalist-open-data.s3.amazonaws.com/photos/251694643/medium.jpeg,,"",,2,0,false,2,"La Paloma, Departamento de Rocha, Uruguay",-34.66373499,-54.16730969,7,,,,7,,,false,,,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146402870,2023-01-12 12:07:55,2023-01-12,2023-01-12 15:07:55 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-12 15:08:31 UTC,2023-01-12 15:24:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146402870,https://inaturalist-open-data.s3.amazonaws.com/photos/251694915/medium.jpeg,,"",,2,0,false,2,"La Paloma, Departamento de Rocha, Uruguay",-34.66356876,-54.16656443,7,,,,7,,,false,,,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146422669,2022-07-10 16:03:25,2022-07-10,2022-07-10 19:03:25 UTC,Montevideo,6396951,protozooma,Marie Masquelin,2023-01-12 20:57:07 UTC,2023-01-16 16:08:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146422669,https://inaturalist-open-data.s3.amazonaws.com/photos/251732368/medium.jpeg,,"","Aparece en la costa, sobre dunas o terraplenes mixtos de arena y cantos rodados combinada con otro tipo de vegetación costera. Al parecer ew considerada una especie invasora",3,0,false,2,"Bella Vista, Departamento de Maldonado, Uruguay",-34.8051289656,-55.3567798063,61,,,,61,,,false,gps,gps,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146525194,2023-01-14 08:49:15,2023-01-14,2023-01-14 11:49:15 UTC,Montevideo,3183171,juancruzescardo,Juan Cruz Escardo,2023-01-14 12:18:47 UTC,2023-01-16 16:09:33 UTC,research,,https://www.inaturalist.org/observations/146525194,https://static.inaturalist.org/photos/251932175/medium.jpeg,,"",,2,0,false,2,"27202 Departamento de Rocha, Uruguay",-34.4024150463,-53.7780798599,6,,,,6,,,false,gps,gps,Rocha,Uruguay,Rocha,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146540142,2023-01-14 13:58:10,2023-01-14,2023-01-14 16:58:10 UTC,Montevideo,2495933,daniel_hp,daniel hernández,2023-01-14 17:02:07 UTC,2023-01-18 13:27:54 UTC,research,CC0,https://www.inaturalist.org/observations/146540142,https://inaturalist-open-data.s3.amazonaws.com/photos/251963217/medium.jpeg,,"",,3,0,false,2,"Fortin de Santa Rosa, Departamento de Canelones, Uruguay",-34.7730639204,-55.8046063688,10,,,,10,,,false,,,Canelones,Uruguay,Canelones,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146606746,2023-01-15 10:14:04,2023-01-15,2023-01-15 13:14:04 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-15 13:14:35 UTC,2023-01-18 13:27:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146606746,https://inaturalist-open-data.s3.amazonaws.com/photos/252091472/medium.jpeg,,"",,3,0,false,2,"8RR5+XF8, 27001 La Paloma, Departamento de Rocha, Uruguay",-34.65597357,-54.19051695,5,,,,5,,,false,,,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146606806,2023-01-15 10:15:18,2023-01-15,2023-01-15 13:15:18 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-15 13:15:48 UTC,2023-01-18 13:27:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146606806,https://inaturalist-open-data.s3.amazonaws.com/photos/252091610/medium.jpeg,,"",,3,0,false,2,"La Paloma, Departamento de Rocha, Uruguay",-34.65626893,-54.18987814,9,,,,9,,,false,,,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146607130,2023-01-15 10:21:08,2023-01-15,2023-01-15 13:21:08 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-15 13:21:59 UTC,2023-01-18 13:27:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146607130,https://inaturalist-open-data.s3.amazonaws.com/photos/252092207/medium.jpeg,,"",,2,0,false,2,"La Paloma, Departamento de Rocha, Uruguay",-34.65639616,-54.18577653,7,,,,7,,,false,,,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146617550,2023-01-15 13:21:45,2023-01-15,2023-01-15 16:21:45 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-15 16:22:23 UTC,2023-01-18 13:27:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146617550,https://inaturalist-open-data.s3.amazonaws.com/photos/252111159/medium.jpeg,,"",,2,0,false,2,"La Paloma, Departamento de Rocha, Uruguay",-34.6632653,-54.17486624,3,,,,3,,,false,,,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146618570,2023-01-15 13:28:13-03:00,2023-01-15,2023-01-15 16:28:13 UTC,Montevideo,2398513,gabriellaufer,Gabriel Laufer,2023-01-15 16:34:18 UTC,2023-01-18 13:27:28 UTC,research,CC0,https://www.inaturalist.org/observations/146618570,https://inaturalist-open-data.s3.amazonaws.com/photos/252112968/medium.jpg,,"","",2,0,false,3,"Rambla Doctor Claudio Williman, Maldonado, Maldonado, UY",-34.9323116667,-54.9561916667,4,,,,4,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146618601,2023-01-15 13:20:02-03:00,2023-01-15,2023-01-15 16:20:02 UTC,Montevideo,2398513,gabriellaufer,Gabriel Laufer,2023-01-15 16:34:34 UTC,2023-01-18 13:27:35 UTC,research,CC0,https://www.inaturalist.org/observations/146618601,https://inaturalist-open-data.s3.amazonaws.com/photos/252113016/medium.jpg,,"","",2,0,false,3,"Ruta Interbalnearia General Líber Seregni, Maldonado, Maldonado, UY",-34.9094583333,-55.0144583333,4,,,,4,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146641095,2023-01-15 18:42:19-03:00,2023-01-15,2023-01-15 21:42:19 UTC,Montevideo,2398513,gabriellaufer,Gabriel Laufer,2023-01-15 21:43:08 UTC,2023-01-15 21:46:42 UTC,research,CC0,https://www.inaturalist.org/observations/146641095,https://inaturalist-open-data.s3.amazonaws.com/photos/252156976/medium.jpg,,"","",1,0,false,3,"Rambla Costanera, Piriápolis, Maldonado, UY",-34.8995383333,-55.2486633333,12,,,,12,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146641633,2023-01-15 18:47:22-03:00,2023-01-15,2023-01-15 21:47:22 UTC,Montevideo,2398513,gabriellaufer,Gabriel Laufer,2023-01-15 21:51:13 UTC,2023-01-18 13:25:29 UTC,research,CC0,https://www.inaturalist.org/observations/146641633,https://inaturalist-open-data.s3.amazonaws.com/photos/252158263/medium.jpg,,"","",2,0,false,3,"Rambla de los Albatros, Piriápolis, Maldonado, UY",-34.9021533333,-55.25612,4,,,,4,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146641645,2023-01-15 18:50:19-03:00,2023-01-15,2023-01-15 21:50:19 UTC,Montevideo,2398513,gabriellaufer,Gabriel Laufer,2023-01-15 21:51:31 UTC,2023-01-18 13:25:22 UTC,research,CC0,https://www.inaturalist.org/observations/146641645,https://inaturalist-open-data.s3.amazonaws.com/photos/252158305/medium.jpg,,"","",2,0,false,3,"Rambla de los Albatros, Piriápolis, Maldonado, UY",-34.9039351677,-55.2600928086,4,,,,4,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146641979,2023-01-15 18:54:41-03:00,2023-01-15,2023-01-15 21:54:41 UTC,Montevideo,2398513,gabriellaufer,Gabriel Laufer,2023-01-15 21:55:43 UTC,2023-01-18 13:25:08 UTC,research,CC0,https://www.inaturalist.org/observations/146641979,https://inaturalist-open-data.s3.amazonaws.com/photos/252158879/medium.jpg,,"","",2,0,false,3,"Rambla de los Delfines, Piriápolis, Maldonado, UY",-34.8963716327,-55.2577124766,4,,,,4,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146642045,2023-01-15 18:55:56-03:00,2023-01-15,2023-01-15 21:55:56 UTC,Montevideo,2398513,gabriellaufer,Gabriel Laufer,2023-01-15 21:56:28 UTC,2023-01-18 13:25:05 UTC,research,CC0,https://www.inaturalist.org/observations/146642045,https://inaturalist-open-data.s3.amazonaws.com/photos/252158953/medium.jpg,,"","",2,0,false,3,"Rambla de los Pescadores, Piriápolis, Maldonado, UY",-34.895727992,-55.2580197444,4,,,,4,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146642176,2023-01-15 18:57:46-03:00,2023-01-15,2023-01-15 21:57:46 UTC,Montevideo,2398513,gabriellaufer,Gabriel Laufer,2023-01-15 21:58:51 UTC,2023-01-18 13:25:02 UTC,research,CC0,https://www.inaturalist.org/observations/146642176,https://inaturalist-open-data.s3.amazonaws.com/photos/252159346/medium.jpg,,"","",2,0,false,3,"Rambla de los Pescadores, Piriápolis, Maldonado, UY",-34.8930333333,-55.2605833333,4,,,,4,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146642317,2023-01-15 18:59:32-03:00,2023-01-15,2023-01-15 21:59:32 UTC,Montevideo,2398513,gabriellaufer,Gabriel Laufer,2023-01-15 22:00:43 UTC,2023-01-18 13:25:00 UTC,research,CC0,https://www.inaturalist.org/observations/146642317,https://inaturalist-open-data.s3.amazonaws.com/photos/252159622/medium.jpg,,"","",2,0,false,3,"Rambla Costanera, Piriápolis, Maldonado, UY",-34.8911083333,-55.264655,4,,,,4,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146642537,2023-01-15 19:01:55-03:00,2023-01-15,2023-01-15 22:01:55 UTC,Montevideo,2398513,gabriellaufer,Gabriel Laufer,2023-01-15 22:03:32 UTC,2023-01-18 13:24:58 UTC,research,CC0,https://www.inaturalist.org/observations/146642537,https://inaturalist-open-data.s3.amazonaws.com/photos/252160104/medium.jpg,,"","",2,0,false,3,"Rambla Costanera, Piriápolis, Maldonado, UY",-34.88847,-55.274325,4,,,,4,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146650577,2023-01-15 10:15:56,2023-01-15,2023-01-15 13:15:56 UTC,Montevideo,2633413,lurtri,Lucía Rodríguez-Tricot,2023-01-15 23:57:57 UTC,2023-01-18 13:16:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146650577,https://inaturalist-open-data.s3.amazonaws.com/photos/252177819/medium.jpeg,,"",,3,0,false,2,"La Aguada, Rocha Department, Uruguay",-34.656112792,-54.188910462,41,,,,41,,,false,gps,gps,Rocha,Uruguay,Rocha,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146650655,2023-01-15 10:22:45,2023-01-15,2023-01-15 13:22:45 UTC,Montevideo,2633413,lurtri,Lucía Rodríguez-Tricot,2023-01-15 23:58:58 UTC,2023-01-18 13:17:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146650655,https://inaturalist-open-data.s3.amazonaws.com/photos/252177998/medium.jpeg,,"",,4,0,false,2,"Calle 16, Sanchez, 27001 La Paloma, Departamento de Rocha, Uruguay",-34.6566652003,-54.1855446249,122,,,,122,,,false,gps,gps,Rocha,Uruguay,Rocha,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146822047,2023-01-13 16:13:02,2023-01-13,2023-01-13 19:13:02 UTC,Montevideo,2710931,pabloferbus,Pablo Fernandez,2023-01-18 12:55:40 UTC,2023-01-18 13:09:28 UTC,research,,https://www.inaturalist.org/observations/146822047,https://static.inaturalist.org/photos/252516513/medium.jpeg,,"",,1,0,false,2,"3XVM+HPR, 20003 Punta Ballena, Departamento de Maldonado, Uruguay",-34.9073333333,-55.0154055556,,,,,,,,false,gps,gps,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146885644,2023-01-18 17:22:50,2023-01-18,2023-01-18 20:22:50 UTC,Montevideo,6137073,uruguayensis,Juan Puglia,2023-01-19 12:21:50 UTC,2023-01-19 13:41:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/146885644,https://inaturalist-open-data.s3.amazonaws.com/photos/252641501/medium.jpeg,,"",,1,0,false,2,"20003 Punta Ballena, Departamento de Maldonado, Uruguay",-34.914925,-55.046275,,,,,,,,false,gps,gps,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146931423,2023-01-05 17:35:44,2023-01-05,2023-01-05 20:35:44 UTC,Montevideo,3199887,gatorpig,"",2023-01-20 02:43:43 UTC,2023-01-22 22:06:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146931423,https://inaturalist-open-data.s3.amazonaws.com/photos/252729923/medium.jpeg,,"",,2,0,false,2,"n.a523, UY-MA, UY",-34.8421655,-54.6343307,27,,,,27,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146990683,2023-01-20 21:09:07,2023-01-20,2023-01-21 00:09:07 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-21 00:12:11 UTC,2023-01-21 19:18:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146990683,https://inaturalist-open-data.s3.amazonaws.com/photos/252845901/medium.jpeg,,"",,2,0,false,2,"32QM+3G5, 20000 Maldonado, Departamento de Maldonado, Uruguay",-34.9125649398,-54.9660583958,7,,,,7,,,false,gps,gps,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146999397,2023-01-21 00:03:26,2023-01-21,2023-01-21 03:03:26 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-21 03:04:36 UTC,2023-01-21 19:18:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146999397,https://inaturalist-open-data.s3.amazonaws.com/photos/252862766/medium.jpeg,,"",,2,0,false,2,"20000 Maldonado, Departamento de Maldonado, Uruguay",-34.9129083332,-54.9632015079,6,,,,6,,,false,gps,gps,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146999721,2023-01-21 00:07:52,2023-01-21,2023-01-21 03:07:52 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-21 03:09:22 UTC,2023-01-21 12:47:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146999721,https://inaturalist-open-data.s3.amazonaws.com/photos/252863400/medium.jpeg,,"",,1,0,false,2,"32PM+W99, 20000 Maldonado, Departamento de Maldonado, Uruguay",-34.9129957622,-54.9662518501,6,,,,6,,,false,gps,gps,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
